"ID","Heard_of_brand","Purchased_last6mo","Satisfaction","Buying_likelihood","Recommend_likelihood","is_relaxing","is_wholesome","is_fun","is_exciting","is_premium_quality","is_memorable","is_treat","is_good_for_regular","is_interesting","taste_better_other_brands","has_many_flavors","is_enjoyable","has_best_value/price","is_organic","is_low_cal","is_great_for_family","is_great_for_guests","Gender","Age","Marital","Children_less_18","Household_size","Education","Employment","Ethnicity","Household_income","Residence_state","Satisfaction_cat","Buying_likelihood_cat","Recommend_likehood_cat","is_relaxing.1","is_wholesome.1","is_fun.1","is_exciting.1","is_premium_quality.1","is_memorable.1","is_treat.1","is_good_for_regular.1","is_interesting.1","taste_better_other_brands.1","has_many_flavors.1","is_enjoyable.1","has_best_value/price.1","is_organic.1","is_low_cal.1","is_great_for_family.1","is_great_for_guests.1"
10843069,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","25-34","Single, not living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Not Currently Employed","Attended Graduate School","under $50,000",33,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843070,"yes","yes",5,6,6,4,5,4,6,4,4,5,5,4,4,5,4,4,4,4,5,6,"Female","18-24","Single, living with domestic partner","No",2,"Attended Graduate School","Student","High school or less","$50,000 just under $75,000",14,"Somewhat Satisfied","Likely to purchase again","Likely to recommend","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well"
10843074,"yes","no",NA,NA,NA,1,4,1,1,3,1,1,4,1,4,4,3,4,1,2,3,1,"Female","65 or older","Divorced","No",1,"Some college or Associate's Degree","Retired","High school or less","under $50,000",14,NA,NA,NA,"Does not describe at all","Neither does nor does not describe","Does not describe at all","Does not describe at all","Not Somewhat does describe","Does not describe at all","Does not describe at all","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Does not describe at all","Does not describe","Not Somewhat does describe","Does not describe at all"
10843090,"yes","no",NA,NA,NA,4,4,4,4,5,3,5,3,4,4,4,4,5,4,4,4,5,"Female","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","$125,000 just under $150,000",5,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well"
10843092,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,6,4,4,4,6,4,3,4,4,4,"Female","45-54","Single, living with domestic partner","No",2,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","Prefer not to say",15,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843097,"yes","no",NA,NA,NA,6,5,4,4,4,5,2,4,5,5,6,5,5,4,2,5,5,"Male","25-34","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Student","High school or less","$75,000 just under $100,000",5,NA,NA,NA,"Does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Does not describe","Somewhat does describe well","Somewhat does describe well"
10843100,"yes","no",NA,NA,NA,4,4,5,4,5,5,5,5,4,4,5,5,4,5,2,5,5,"Male","55-64","Married","No",2,"Some college or Associate's Degree","Retired","High school or less","under $50,000",26,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Does not describe","Somewhat does describe well","Somewhat does describe well"
10843108,"yes","yes",6,7,6,5,5,4,4,4,4,1,6,4,5,6,6,5,4,2,5,5,"Male","18-24","Single, not living with domestic partner","No",3,"Some college or Associate's Degree","Student","High school or less","Prefer not to say",5,"Satisfied","Extremely Likely to purchase again","Likely to recommend","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Does describe well","Neither does nor does not describe","Somewhat does describe well","Does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Does not describe","Somewhat does describe well","Somewhat does describe well"
10843120,"yes","no",NA,NA,NA,5,2,1,6,4,3,5,4,3,4,5,4,5,2,3,5,4,"Female","55-64","Married","No",2,"High school or less","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",15,NA,NA,NA,"Somewhat does describe well","Does not describe","Does not describe at all","Does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe"
10843132,"yes","no",NA,NA,NA,3,1,1,2,4,1,1,4,3,3,3,4,6,1,7,2,1,"Male","65 or older","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Retired","High school or less","$50,000 just under $75,000",5,NA,NA,NA,"Not Somewhat does describe","Does not describe at all","Does not describe at all","Does not describe","Neither does nor does not describe","Does not describe at all","Does not describe at all","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Does describe well","Does not describe at all","Describes extremely well","Does not describe","Does not describe at all"
10843133,"yes","no",NA,NA,NA,2,2,2,2,2,2,1,1,2,1,4,2,2,2,2,3,1,"Male","65 or older","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Employed part time","High school or less","under $50,000",12,NA,NA,NA,"Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe at all","Does not describe at all","Does not describe","Does not describe at all","Neither does nor does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Not Somewhat does describe","Does not describe at all"
10843136,"yes","no",NA,NA,NA,4,4,4,3,4,2,4,3,2,4,5,5,4,3,3,5,4,"Female","45-54","Single, not living with domestic partner","No",1,"Advanced Degree (Master's, PhD.D.)","Retired","High school or less","under $50,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe"
10843137,"yes","yes",5,6,4,4,4,4,4,5,4,5,5,4,5,5,5,4,4,4,4,5,"Male","65 or older","Married","No",2,"Trade/Technical school","Not Currently Employed","High school or less","under $50,000",5,"Somewhat Satisfied","Likely to purchase again","Neither Likely nor Unlikely to recommend","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well"
10843139,"yes","no",NA,NA,NA,4,3,3,3,5,3,2,7,4,5,5,4,5,3,3,6,6,"Female","25-34","Single, living with domestic partner","No",2,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",38,NA,NA,NA,"Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Does not describe","Describes extremely well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Not Somewhat does describe","Does describe well","Does describe well"
